	SRR28790276	SRR28790278	SRR28790280	SRR28790270	SRR28790272	SRR28790274
B9J08_04691	4040.26459026151	6798.59221932148	5431.36057585267	5873.27305052648	6051.14932048993	4728.57488377491
B9J08_04690	3659.84262657267	4830.52506802854	4426.9224389523	4032.69888272723	4382.60077291065	4116.9564671185
B9J08_04689	7174.16239354149	12051.8646309249	11066.073657949	18347.5904596705	12532.9446351048	8918.16103787136
B9J08_04688	8865.43594295328	9748.65560966536	12620.1797814231	7592.25830728873	8902.74627398289	13159.3524958732
B9J08_04687	1914.71416061457	1709.32540365919	2840.77289025197	1770.08784256041	1603.86977659854	2451.25193550579
B9J08_04686	5604.34886868095	7749.00974114152	5835.60070947638	7608.11773046747	8149.52514357418	4364.47079510914
B9J08_04685	990.013785021537	964.678877988829	1645.30664142576	829.97647968736	952.988473691013	1042.61826964398
B9J08_04684	9.16679430575498	0	2.46487886355919	0	0	0
B9J08_04683	4381.72767815088	4277.38818233906	4026.37962362394	4262.66051881895	4796.87239463544	3676.40007637067
B9J08_04682	12119.6479214963	10516.7315061844	7345.33901340638	12049.63729958	11709.3137033753	7298.32788750788
B9J08_04681	3281.71236146028	2989.79145395693	3893.27616499174	3096.11183611612	2609.25624197015	3119.25392494772
B9J08_04680	1668.35656364741	3256.68254797285	3320.19182921423	2927.82573460838	2942.47472031401	2575.48692638913
B9J08_04679	7967.09010098929	8391.78943703482	10992.1272920422	8579.947939698	7442.97097450602	12359.4702853397
B9J08_04678	23556.3696672139	27812.7005340327	22129.6824370344	31790.2137617831	32371.3155165541	23729.8389124929
B9J08_04677	26926.312423867	18674.227234732	17784.1010005796	17906.1698478622	21669.8444344104	18336.1290006041
B9J08_04676	5298.40710872638	5594.52629135655	8389.2152121237	5608.06825181534	5288.10356664111	10139.4865636321
B9J08_04675	6513.00735423891	6722.19209698868	14279.0432565984	7180.79438370699	5347.05130728179	16414.3092570166
B9J08_04674	129.480969568789	69.2694442484059	62.8544110207593	111.015962251176	121.98907438141	86.9644936183341
B9J08_04673	75.6260530224786	8.1493463821654	27.1136674991511	5.28647439291312	22.1054027402555	43.0044199211542
B9J08_04672	11747.246902825	14394.8017157974	12266.4696645023	38055.5669964506	15629.3384559806	12509.5079281758
B9J08_04671	13600.0852018757	7964.96742026891	6926.30960660132	7324.41027138113	9039.47228352446	5790.30622893941
B9J08_04670	3261.08707427233	3149.72237670693	2451.32202980961	2927.82573460838	3714.52637898293	2410.15882313669
B9J08_04669	15889.492079738	21448.0610095616	14404.7520786399	20632.2284764744	19307.0224970631	14563.2078928549
B9J08_04668	1118.34890530211	2983.67944417031	1981.76260630159	2804.47466544041	3960.96068360578	2349.95263524707
B9J08_04667	10602.5434638938	14346.9243058022	12843.2513185752	14211.8053262814	15016.1182095935	11916.0469332638
B9J08_04666	7706.9823125635	7637.97489668452	16582.4725545944	6171.07777466059	6729.04833785776	11211.7301003329
B9J08_04665	22415.1037761474	19958.7679582208	18774.9823037303	18863.0217129795	20493.3457774568	18331.350731724
B9J08_04664	6892.28346863952	6654.95998933582	7402.03122726825	6973.74080331789	7122.03327546231	6291.06880757685
B9J08_04663	6979.36801454419	6738.49078975301	6207.79741787382	4502.31402463101	6584.9538607361	6352.23064924249
B9J08_04662	12385.4849563632	12282.083666221	26890.595961999	6834.53031097118	18115.7869049494	39592.7359407427
B9J08_04661	7437.70772983194	7477.02530563675	13599.9691296878	8993.17402141071	9172.104699966	12949.1086651476
B9J08_04660	6865.92893501048	6408.44226127532	8567.91892973174	5628.33307032151	6204.2497024317	9323.35823890624
B9J08_04659	74089.4691269764	47180.6408795466	66663.8813043901	57733.5868450042	49257.3870542492	72680.3366280787
B9J08_04658	7727.60759975144	6246.47400192978	6621.89706695176	5256.51770468662	4597.10505135313	4721.88530734273
B9J08_04657	3745.78132318913	3805.74476047124	3864.93005806081	2511.95641569922	3418.96895715951	2583.13215659733
B9J08_04656	21067.5850132014	20992.7162804581	23561.7770567623	19538.8093562069	23519.3297970118	25679.3726155852
B9J08_04655	1954.81888570225	1905.92838512893	2373.6783456075	1918.99020462746	2660.01679641074	2234.31852834797
B9J08_04654	2814.20585186678	3229.17850393304	2489.52765219478	2210.62737530317	3255.22523315762	2924.30055463849
B9J08_04653	3359.6301130592	3816.95011174672	3901.9032410142	4067.94204534665	4102.59900486741	3893.3334835285
B9J08_04652	5788.83060408427	6031.53499110016	5311.81395097005	9382.61096835531	6874.78025221945	5583.88501331787
B9J08_04651	6744.46891045922	6685.52003826894	5431.36057585267	5923.49455725915	6738.87296129788	5489.27528949133
B9J08_04650	1083.97342665553	1155.16984967195	2683.02064298418	1506.64520198024	1027.49186811187	2040.32081181476
B9J08_04649	11531.8272366398	10971.0575669902	23214.2291370004	11747.4271801184	8802.86260234173	25050.5524309603
B9J08_04648	3297.75425149535	3242.42119180406	4933.45504541372	3243.2520400522	2903.17622655355	5033.4284383271
B9J08_04647	24075.4393947772	26895.8990660391	21927.5623702225	29207.771020845	31914.4705265888	27149.1681231127
B9J08_04646	3491.40278120443	3599.97376432156	5208.28903870057	3171.00355668239	2810.66102249248	5481.63005928313
B9J08_04645	15442.6108573325	14996.8346797799	17602.932404108	16055.9038103426	15173.3121846354	18814.911542393
B9J08_04644	4861.8385299148	6180.26056257468	7569.64298999027	5886.48923650876	5364.24439830199	6507.04656095865
B9J08_04643	7898.33914369613	6939.16844441384	10036.986732413	5223.03670019817	6101.90987493052	9280.35381898508
B9J08_04642	5907.99893005908	4619.66073039001	5057.93142802346	4108.47168235898	4069.85026006703	5765.45923076274
B9J08_04641	1046.16040014429	1242.77532328022	1258.32065984697	1259.94306364429	1571.93975041817	1552.93738604168
B9J08_04640	41.2505743758974	57.0454246751578	85.038320792792	75.7727996317548	72.8659571808421	34.4035359369234
B9J08_04639	4189.22499773002	4021.70243959862	4122.50989930274	5550.79811255878	4645.40944993369	4510.68582284107
B9J08_04638	2132.42552537625	2356.17977274357	3721.96708397438	3666.16999148525	2511.82872618903	4252.65930331414
B9J08_04637	2664.09959511004	2162.63279616714	1878.2376940321	1632.63950834467	2203.99052506547	1776.56036963168
B9J08_04636	246.357596967165	202.714991256364	175.006399312702	87.2268274830665	91.6964854410597	130.924567315514
B9J08_04635	7347.18563606261	13458.6455501462	14261.7891045535	9426.66492162958	10727.670077984	12453.1243553902
B9J08_04634	5251.42728790938	5298.09381670528	3936.41154510403	3467.04612268552	4397.33770807082	2409.20316936066
B9J08_04633	4329.01861089279	4356.84430956518	2388.46761878885	2746.32344711837	3522.94622190071	1415.32324229399
B9J08_04632	4135.37008118371	4499.45787125307	2473.50593958165	5636.26278191087	4728.91874917465	2129.19661298515
B9J08_04631	14686.3503271077	13328.2560080315	20629.8036485586	19383.7394406814	14927.6965986325	24669.2465743261
B9J08_04630	3217.54480132	3714.06461367188	5732.0757972069	3015.93364115694	3839.79032784438	5664.15993050402
B9J08_04629	1819.60866969236	2764.66576014961	2814.89166218459	3174.52787294433	2917.91316171372	2979.72847364798
B9J08_04628	1878.04698339155	2644.46290101267	3438.50601466507	2914.6095486261	2312.88010152673	3337.14298588157
B9J08_04627	7034.36878037872	5442.74471498871	7186.35432670682	5541.10624283844	5946.35333712872	6642.74939715429
B9J08_04626	3514.31976696881	2582.32413484866	2438.99763549182	3725.20228887278	3454.99257643993	3455.64405410875
B9J08_04625	2825.66434474897	2148.37143999835	1559.03588120119	2408.87016503741	2276.85648224631	1743.11248747078
B9J08_04624	4094.11950680782	3618.30979368144	2382.30542162996	3664.40783335428	4195.93292754849	2211.38283772335
B9J08_04623	4.58339715287749	5.09334148885337	0	0	0	6.68957643217955
B9J08_04622	2040.7575823187	1757.20281365441	1487.55439415797	1377.12657935387	1707.84704133974	1272.93082966617
B9J08_04621	13898.0060168128	12911.6206742433	20528.7436151527	12503.393018305	11123.1111714485	18350.4638072445
B9J08_04620	8150.42598710439	10660.3637361701	15902.1659882521	12637.3170362588	9896.67067867437	16558.6129771964
B9J08_04619	5281.21936940309	5109.6401816177	4646.29665780907	3758.68329336123	4866.46347733624	5163.39735186658
B9J08_04618	9454.40247709804	8055.6288987705	2675.6260063935	12814.4139284214	11413.7562815519	2821.08994682772
B9J08_04617	9834.82444078687	5917.44414174985	4088.00159521292	4246.80109564021	6388.46139193383	2583.13215659733
B9J08_04616	11577.6612081685	10148.9922506892	8808.24461892876	8514.74808885207	10032.5779695959	8881.84619438239
B9J08_04615	7255.51769300506	5362.26991946483	6494.95580547846	11404.6874236446	3134.05487739622	1693.41849111745
B9J08_04614	12621.5299097364	6900.45904909855	8039.2024134983	6558.75256347421	6040.50597842981	7155.93547488006
B9J08_04613	3371.08860594139	1974.17916107957	5623.62112721029	2300.49743998269	1187.14199901372	5602.99808883838
B9J08_04612	16861.1722761481	13811.1047811748	10771.5206337537	15551.9265848849	19153.9221151214	13301.744908501
B9J08_04611	2147.3215661231	2784.02045780725	1921.37307414439	2231.77327287482	2788.55561975223	2095.74873082425
B9J08_04610	4673.91924664682	6572.44785721639	8788.52558802029	4830.07543699162	5609.85998430483	7988.3099137984
B9J08_04609	10352.748319062	11355.0955152497	13627.082797187	7479.48018690658	7212.91104228336	12170.2508376866
B9J08_04608	2260.76064565682	2752.44174057636	4572.3502919023	2711.08028449895	2849.95951625294	3057.13642950605
B9J08_04607	39255.6507651075	32143.0594678559	33353.5083422512	36461.6949669873	29553.2860264815	30106.9165599121
B9J08_04606	4656.73150732353	2719.8443550477	2509.24668310325	2516.36181102665	3098.84997673581	2360.46482678335
B9J08_04605	3609.42525789102	2784.02045780725	3951.20081828538	3422.11109034576	2792.64921285227	4817.4506849453
B9J08_04604	14346.0330885065	9411.47640310326	6321.18184559754	7926.18727310774	11582.4123172739	9201.03455557495
B9J08_04603	2417.74199814287	2851.25256546012	4627.81006633238	5294.40410450249	3987.15967944608	10973.7723101025
B9J08_04602	3306.92104580111	2678.0789548391	2591.82012503249	3112.85233836034	2908.08853827361	2401.55793915246
B9J08_04601	9484.19455859174	9466.48449118288	7614.01080953434	9770.28575716894	8983.79941736382	7856.42969270686
B9J08_04600	891.470746234671	871.980062891698	504.067727597854	1025.57603222515	1241.17742793434	606.840147776287
B9J08_04599	49174.1222039343	46809.845619158	62097.6932096467	38489.0578966695	35862.3317122744	51092.1178276593
B9J08_04598	10968.0693868358	13472.9069063149	11276.8208007833	13449.6719346365	11063.3447121879	9016.593376802
B9J08_04597	4636.10622013558	6058.0203668422	8650.49237166098	5197.48540729909	5202.95683016013	5268.51926722941
B9J08_04596	13963.3194262413	10462.7420864026	4042.40133623707	7910.327849929	7034.43038312129	2236.22983590002
B9J08_04595	16201.1630861337	24980.8026662303	25796.1897465787	25761.8707957311	24453.4877424426	26365.5320267716
B9J08_04594	6361.75524819395	3998.2730687499	4189.06162861884	4469.71409920805	6063.43009979007	4741.95403663927
B9J08_04593	14.8960407468518	15.2800244665601	34.5083040898287	7.04863252388416	4.09359310004731	24.8469981766669
B9J08_04592	20451.1180961394	26324.4261509898	35688.9810654735	13995.9409552375	12303.7034215022	26389.4233711723
B9J08_04591	4539.85487992515	4604.38070592345	4185.3643103235	4626.54617286447	5037.57566891822	3682.13399902683
B9J08_04590	779.177515989173	992.182922028637	1249.69358382451	967.424813903101	1036.49777293198	1483.17466039181
B9J08_04589	5553.9314999993	6963.61648356033	6552.88045877211	4996.59938036839	6036.41238532976	6476.46564012583
B9J08_04588	41.2505743758974	48.8960782929924	43.1353801122858	22.026976637138	13.0994979201514	12.4234990883334
B9J08_04587	618.758615638461	628.518339724506	706.187794409708	844.073744735129	599.302029846926	730.119484883596
B9J08_04586	9063.66786981523	17678.9883078101	21423.4946426247	18378.4282269625	13591.5478107771	15972.7972124927
B9J08_04585	4696.83623241121	3555.15235921965	9938.39157787065	3858.24522776109	2047.61526864366	10378.4000076386
B9J08_04584	5277.78182153843	3993.17972726105	10120.792613774	4218.60656554467	2511.01000756902	12497.0844290874
B9J08_04583	6306.75448235942	7809.11117070999	7743.41694987119	7772.87951571326	7351.27448906496	6703.91123881993
B9J08_04582	4411.51975964458	5439.6887100954	9276.57160300501	5044.1776499046	3969.96658842588	7819.15919544186
B9J08_04581	2122.11288178228	2247.18226488211	1695.83665812872	1859.95790723993	2380.83374698751	1384.74232146117
B9J08_04580	1552.62578553725	1853.97630194263	2085.28751857107	1677.57454068443	1955.10006458259	2196.09237730694
B9J08_04579	2079.71645811816	2388.77715827223	2209.76390118081	2293.44880745881	2242.47030020592	2499.9902780831
B9J08_04578	5180.38463203978	3950.39565875468	3643.09096034048	3118.13881275326	4193.47677168846	3570.32250723183
B9J08_04577	15268.4417655231	13944.5503281828	23307.8945338157	13965.1031879455	13214.1185269527	24270.7389497234
B9J08_04576	2033.88248658939	2224.77156233115	1646.53908085754	3598.32690344287	2237.55798848586	1395.25451299745
B9J08_04575	5260.59408221514	4069.57984959385	3606.11777738709	3024.74443181179	3509.02800536055	3645.81915553785
B9J08_04574	1109.18211099635	691.675774186288	730.8365830453	526.885281160341	378.248002444371	256.115211974874
B9J08_04573	11.4584928821937	10.1866829777067	40.6705012487266	0	0	6.68957643217955
B9J08_04572	420.52668877651	1678.76535472607	661.819974865642	834.381875014788	2044.34039416363	999.613849722829
B9J08_04571	7143.22446275956	6646.81064295365	6082.0885958323	6165.79130026767	7159.69433198274	6627.45893673788
B9J08_04570	7238.32995368177	9957.48261070835	10168.8577516134	9652.22116239388	9140.17467378563	10592.4664534683
B9J08_04569	1347.51876294598	2211.52887446013	2504.31692537614	1579.77476441554	1843.75433226131	2174.11234045835
B9J08_04568	4567.35526284242	3480.7895734824	4732.56741803364	4279.40102106317	4098.50541176736	4902.50387101158
B9J08_04567	15031.2509628617	14804.3063715012	11795.6778015625	14484.0587575165	13754.472816159	11620.7499164719
B9J08_04566	13672.2737070335	13054.2342359312	11620.6714022498	8313.86206192137	13278.7972979335	11546.2089219419
B9J08_04565	2143.88401825844	1743.9601257834	2594.28500389605	1742.77439153036	1620.24414899872	1900.79536051502
B9J08_04564	11956.9373225691	8919.45961528003	7201.14359988817	8927.09309149929	11302.4105492306	8323.74438918341
B9J08_04563	9722.53121054137	8279.73592428004	8570.3838085953	8365.84572678502	10103.8064895368	9304.24516338572
B9J08_04562	1226.05873839473	1962.97380980409	1482.62463643085	1415.89405823523	1264.10154929461	800.837864309494
B9J08_04561	1975.4441728902	1498.46106602066	1581.21979097322	40025.6597868762	2501.18538412891	5257.0514219171
B9J08_04560	27846.4294023072	25281.3098140726	42662.1233704825	31452.7604797021	18891.1134380983	34592.7553845765
B9J08_04559	4610.89753579475	3205.74913308431	1457.97584779526	3832.69393486201	3770.19924514357	1226.10379464091
B9J08_04558	7285.30977449877	3745.64333090277	3375.65160364431	3806.26156289745	3392.76996131921	2665.31838133554
B9J08_04557	1174.49552042486	1394.55689964805	1772.24790289906	1479.33175095019	964.450534371146	2392.0014013922
B9J08_04556	6.87509572931623	7.13067808439472	1.23243943177959	0.881079065485521	7.36846758008515	3.8226151041026
B9J08_04555	928.137923457691	1242.77532328022	981.021787696557	1560.39102497486	1520.36047735757	1108.55838018975
B9J08_04554	14963.6458548568	10933.3668399727	13588.8771748018	10408.1870005805	11358.0834153913	12581.1819613777
B9J08_04553	3968.07608510369	5257.34708479445	3316.49451091889	4824.78896259871	5490.32706578345	3730.87234160414
B9J08_04552	5220.48935712746	5338.84054861611	4560.0258975845	6391.34754103197	6055.24291358998	4289.92980057914
B9J08_04551	8101.15446771096	8081.09560621476	12480.914125632	5754.32737668593	5605.76639120478	11531.8741153015
B9J08_04550	12659.3429362476	9952.38926921949	11386.5079102117	5245.94475590079	5683.54466010568	7035.52309910083
B9J08_04549	35410.1805538433	33675.136587703	72259.1563246694	41370.1864408071	24668.8107395051	51286.1155441925
B9J08_04548	1020.95171580346	777.243911199025	633.473867934712	954.208627920819	943.982568870909	751.143867956161
B9J08_04547	1693.56524798823	2357.19844104134	1810.45352528422	2548.96173644961	2492.1794793088	2112.95049879271
B9J08_04546	12818.6159873101	12338.1104225984	12724.9371331243	10901.5912772523	13865.8185484802	14281.2900289273
