	SRR28791433	SRR28791434	SRR28791437	SRR28791438	SRR28791430	SRR28791431	SRR28791432
B9J08_05366	2719.34518601209	1326.42037051672	1190.36709652624	3712.41072339182	2822.84597186183	2475.51033179966	2688.68909509691
B9J08_05365	1062.1132452632	1090.19831576739	1022.51677212398	1109.69750053296	1275.4387115389	1306.48613841479	1099.14453209268
B9J08_05364	7192.9134884961	7421.2474550427	8497.85086246757	6729.94777531427	6056.77084217309	5537.92340281402	8615.63955133705
B9J08_05363	2765.44593002859	2274.28930944777	2403.00005241197	2592.21135376864	1956.92312113567	1935.22512176903	2093.72442949512
B9J08_05362	1155.5121552187	979.166498235376	850.384551691051	971.422890845102	1015.97446384839	853.459380446624	855.160384482133
B9J08_05361	1754.82182743317	1759.36994089324	1489.24343946701	1232.2193065855	4323.36210308407	3876.4268498437	2935.91555696141
B9J08_05360	8408.29673984012	9606.86034646155	10503.4909632334	7178.02752316354	7546.3457099385	5965.84841429846	10104.6723724685
B9J08_05359	9644.03616386675	8232.00327702146	8761.61565795684	10167.5595908454	9334.46076631167	9110.73865233077	14194.8518038399
B9J08_05358	3971.24980599256	4115.62904851901	4442.038942217	3686.15605066628	3641.87769348731	3449.69715962039	4539.23995554497
B9J08_05357	2318.20884197244	2227.34297049128	2385.87246828929	2326.16400348314	2811.90470840501	2895.0680944562	2781.90562989828
B9J08_05356	2736.70780388844	3310.83466640775	2991.33256702602	3504.12365310251	2996.34314953441	2910.60727085088	3275.54797506379
B9J08_05355	9863.16437568543	7272.21145835543	9344.80989733408	7342.55680557694	6905.50027889567	4702.39384128434	10233.5543640634
B9J08_05354	753.178389256542	443.382090144634	409.349260532047	897.909807213581	558.00443629827	589.293381736955	383.403660530852
B9J08_05353	538.241154166638	511.938648620779	506.976490031321	428.826321183874	417.331048996185	353.815093294399	581.184830022454
B9J08_05352	2920.51206899317	2743.00751902924	3403.25096517647	2846.00652344889	2125.73118589817	1950.76429816371	2904.30299298529
B9J08_05351	3943.70910177491	3116.34269073086	3327.03321583055	5028.64498269906	4515.61573239692	3978.02915703973	3215.56516136552
B9J08_05350	857.354096514601	653.522845473687	622.58768285941	890.908561153436	629.904167586002	693.286331455241	658.189793554021
B9J08_05349	1871.57046487754	2227.34297049128	2522.89314127073	1342.48893203278	1056.61344240233	1106.86748780613	1594.40803438517
B9J08_05348	1423.13595489889	1612.56948415628	1880.60873667024	1001.17818660072	919.06613037362	1033.95289087721	1279.09297318749
B9J08_05347	895.072887073553	885.273820322395	839.251622011309	987.175694480428	1247.30403407848	1271.82182184203	1060.23676104515
B9J08_05346	692.708582169967	729.531203784196	738.198875687498	841.899838732422	934.696506740519	1458.29193857827	731.952442831627
B9J08_05345	765.152608481606	445.617630094943	519.822178123331	460.331928454526	312.607527337966	303.61160032695	396.372917546695
B9J08_05344	756.171944062808	828.640141581232	953.150056427129	1503.51759141611	1772.48468000627	3196.28905226089	2675.71983808106
B9J08_05343	99.9847305292865	87.9312380454904	112.185676003553	339.560433917027	184.4384411294	640.692195965533	375.29787489595
B9J08_05342	73.042737272892	59.6143986749088	65.9411988723171	56.009968481159	50.0172043740746	87.25845206247	61.6039708252532
B9J08_05341	4.7896876900257	0	0	12.2521806052535	7.81518818344915	0	6.48462850792139
B9J08_05340	496.930097840167	341.292432413853	325.424098330916	497.088470270287	1175.40430279075	1019.60903574366	673.590786260334
B9J08_05339	10097.8590724967	5962.93022745775	5450.85364704284	16883.5048740394	19342.5907540367	17242.5091917963	7572.4249401252
B9J08_05338	499.32494168518	739.218543568869	797.289040910743	547.847504206337	539.247984657992	472.151898146242	684.128307585706
B9J08_05337	5578.78873695744	5383.9253803277	6321.7912996811	3887.44187489544	3846.63562389367	3576.40121330014	5039.36692921841
B9J08_05336	383.175015202056	285.403933656126	292.02530929169	246.793923620107	278.22069933079	169.735619080421	467.70383113383
B9J08_05335	1393.20040683623	1938.95831690141	1927.70959300761	1811.57241806249	1788.11505637317	1807.32574682815	2144.790878995
B9J08_05334	1347.69837378098	1341.32397018545	1274.29225872737	1818.57366412263	1659.9459701646	2102.57009832719	1412.02785759988
B9J08_05333	4104.16363939077	3143.16917013456	3657.59558939827	4125.48424094037	3487.13696745501	3155.64812938248	3684.89014962633
B9J08_05332	16170.584352488	14802.2551909798	16922.9094924137	14828.6391553869	17049.6145410127	17360.8459966481	15629.5758612175
B9J08_05331	6562.47084629647	8758.84552531097	9495.53263761367	3439.36212704617	3473.0696287248	3820.2467505706	4407.92622825956
B9J08_05330	1.79613288375964	0	0	0	1.56303763668983	0	0
B9J08_05329	105.971840141819	45.4559789896179	47.9572355435034	84.0149527217386	39.0759409172458	40.6409228784107	47.8241352459202
B9J08_05328	1973.95003925184	2472.50718504184	2545.15900063021	1535.02319868677	1216.04328134469	1208.46979500215	1313.94785141757
B9J08_05327	3303.68708419523	3086.5354913934	3367.28303851884	1787.06805685198	1867.82997584435	1573.04277964672	2391.20676229601
B9J08_05326	3147.42352330814	4170.02718730987	4487.4270401421	2053.11540713749	1919.41021785511	2021.28825257037	2351.48841268499
B9J08_05325	3894.61480295215	3966.59305183174	4395.79446508576	3395.60433917027	3766.92070442249	3570.42460699449	4805.92030293324
B9J08_05324	262.235401028907	352.470132165398	345.977199278131	404.321959973367	384.507258625698	419.557762656534	441.765317102145
B9J08_05323	407.123453652185	469.463389564906	398.216330852305	598.606538142387	545.500135204751	693.286331455241	460.408624062419
B9J08_05322	4281.98079488298	4525.47803940901	5093.74351808496	2333.16524954328	2183.56357845569	2360.75949073121	3107.75821242132
B9J08_05321	2469.6827151695	1990.37573575852	2242.85714086492	1647.04313564908	2131.98333644493	1710.50472467664	1965.65301646367
B9J08_05320	581.34834337687	568.572327361942	615.736649210338	320.307007251628	286.035887514239	472.151898146242	226.151419213758
B9J08_05319	131.716411475707	102.834837714218	124.174984889428	108.519313932246	192.253629312849	346.64316572762	125.639677340977
B9J08_05318	3448.57513681851	3411.43396417165	3005.03463432417	5189.67364208239	7916.78562983399	13346.9572017745	4305.7933292598
B9J08_05317	1924.25702946783	2447.91624558844	2753.25914772077	2082.8707028931	2203.88306773266	1963.91283203614	3046.15424159607
B9J08_05316	1589.57760212728	1666.96762294714	2096.416296616	1272.47647143133	1212.91720607131	1228.79025644136	1323.67479417945
B9J08_05315	1891.92663756015	2873.4140161306	2098.12905502827	3885.69156338041	3909.15712936127	4561.34593247103	3560.06105084884
B9J08_05314	3718.59378034371	4148.41696779021	3481.18147293466	4333.77131122968	2932.25860643012	3672.02691419052	1369.87777229839
B9J08_05313	4028.12734731162	4624.58697720605	4925.03681447657	3616.14359006483	4035.76317793314	3195.09373099976	4981.00527264712
B9J08_05312	537.043732244132	493.30914903487	450.455462426478	815.645166006879	881.553227093064	993.311967998802	850.296913101192
B9J08_05311	4286.770482573	6512.12787525034	6499.06179535084	2459.18767862589	2574.32298762815	2861.59909914456	2747.86133023169
B9J08_05310	685.524050634929	745.179983436359	903.480062471358	516.341896935685	693.988710690285	757.833679556246	894.068155529661
B9J08_05309	1171.67735117254	1424.03894834688	1609.13652832576	924.164479939124	851.855511995958	994.507289259932	847.054598847231
B9J08_05308	26125.3515052452	19522.2252060657	17996.8090169058	31085.5325070433	39219.7403798212	57786.6110480555	38203.3782758554
B9J08_05307	183.205554143483	192.256435726581	141.302569012108	493.587847240214	429.835350089703	500.839608413355	222.098526396308
B9J08_05306	6258.92438894109	5424.9102794167	4339.27343748092	6187.35120565304	9170.34181445924	12102.6277689385	4340.64820748988
B9J08_05305	250.261181803843	187.785355825963	137.020672981438	199.535512714129	87.5301076546305	28.6877102671134	47.0135566824301
B9J08_05304	1233.34458018162	1477.6919071543	1648.52997180793	1330.23675142753	1622.43306688404	1711.70004593777	1356.90851528255
B9J08_05303	438.855134598605	282.42321372238	214.094801533497	561.849996326627	331.363978978244	368.158948427956	147.525298555212
B9J08_05302	531.0566226316	650.542125539942	514.683902886527	854.152019337675	457.97002755012	488.886395802058	380.161346276891
B9J08_05301	7578.48334754317	6571.74227392525	7890.67800531857	3904.94499004581	4234.26895779275	3324.18842720177	5147.1738781626
B9J08_05300	6461.28869384467	6921.23168615691	7442.7916805105	5088.15557421029	4665.66734551914	4209.92148169889	4363.3444072676
B9J08_05299	3376.72982146812	3297.42142670589	2779.80690311093	3679.15480460613	2868.17406332584	2976.34994021302	2452.00015455777
B9J08_05298	605.296781826998	902.412959941431	840.964380423577	327.308253311773	409.515860812736	413.581156350885	292.618861419953
B9J08_05297	2860.0422619066	3595.49342008043	3785.19609111223	1969.10045441575	1889.71250275801	2149.18762751125	2323.11816296284
B9J08_05296	3112.0995765942	2615.58174186162	2301.94730608816	5061.90090148475	5082.99839451533	4618.72135300526	2625.46396714467
B9J08_05295	837.596634793245	769.025742906323	830.687829949969	1044.93597447662	1137.8913995102	1198.90722491311	1022.9501471246
B9J08_05294	1556.0497882971	1767.56692071104	1933.70424745055	1647.04313564908	1516.14650758914	1706.91876089325	1652.76969095646
B9J08_05293	184.40297606599	193.746795693453	185.834287731076	236.29205452989	159.429838942363	207.985899436572	162.115712698035
B9J08_05292	110.162816870591	152.761896604454	113.042055209686	162.778970898368	100.034408748149	129.09469620201	95.6482704918405
B9J08_05291	2975.59347742847	3038.09879247004	3073.54497081488	3805.17723368874	4282.72312453014	4378.46177951818	3511.42633703943
B9J08_05290	4597.50147146342	5997.20850669582	6887.00157572954	4757.34669786845	3685.64274731462	3528.58836285495	5390.34744720965
B9J08_05289	371.799506938245	508.212748703597	429.902361479262	619.610276322822	1084.74811986274	1171.41483590713	1048.88866115628
B9J08_05288	1638.67190095004	1804.08073989943	1761.57202701761	2088.12163743821	1642.75255616101	1508.49543154571	1857.84606751948
B9J08_05287	29021.9151357882	22114.7063684408	28000.1745237569	15383.4879056533	14170.49921423	9261.34913123311	20003.4577898105
B9J08_05286	12895.0366834717	12466.8611228903	13740.6043624198	10757.4145714126	12435.5274375043	12555.6545269066	12128.6870455035
B9J08_05285	1929.04671715785	1732.54346148954	1598.00359864602	2340.16649560343	2941.63683225026	2627.31613196314	1673.03415504372
B9J08_05284	1333.92802167216	1491.10514685616	1579.16325611108	1589.28285565289	1015.97446384839	972.991506559597	1155.0744529735
B9J08_05283	3768.88550108897	3914.4304529912	3336.45338709802	3628.39577067008	4825.09718446151	4776.50375947438	3920.76851160197
B9J08_05282	741.802880992731	652.777665490251	793.007144880073	680.87117934909	390.759409172458	432.706296528961	587.669458530376
B9J08_05281	495.73267591766	606.576506517197	633.720612539152	350.062303007244	400.137634992597	358.596378338918	483.915402403634
B9J08_05280	399.340211155893	350.979772198525	291.168930085556	332.559187856882	321.985753158105	345.447844466491	265.059190261287
B9J08_05279	373.595639822005	257.087094285544	288.599792467154	316.806384221556	470.474328643639	319.150776721637	350.980517991245
B9J08_05278	2862.43710575161	2431.52228595284	2252.27731213239	2935.27241071574	3274.5638488652	2917.77919841766	2726.78628758094
B9J08_05277	848.373432095803	686.310764744887	553.220967162557	2004.10668471647	934.696506740519	886.928375758256	758.701535426802
B9J08_05276	467.593260738759	535.039228107306	389.652538790965	1673.29780837463	789.334006528364	1497.73754019555	607.12334405414
B9J08_05275	289.776105246555	283.168393705817	365.673921019213	329.058564826809	321.985753158105	209.181220697702	360.707460753127
B9J08_05274	1036.96738489056	1244.45057233872	1446.42447916031	1046.68628599166	1278.56478681228	1300.50953210914	1338.26520832228
B9J08_05273	9780.54226303248	10260.3831919352	10105.2746323811	11373.5242247054	10283.2246117824	11307.7391302872	10063.3328657305
B9J08_05272	1876.36015256757	2292.91880903368	2104.98008867734	1594.533790198	787.770968891675	897.686267108424	1185.06585982263
B9J08_05271	2039.8082449897	3085.04513142653	887.208857554812	3304.58814038838	9914.3477295236	11534.8501699019	4416.03201389447
B9J08_05270	802.272688079305	1024.62247722499	640.571646188223	1022.18192478115	1161.33696406054	749.466430728338	1034.29824701346
B9J08_05269	978.892421649003	967.243618500395	1035.36246021599	1321.48519385235	2267.96761083694	2416.93959000431	1812.45366796403
B9J08_05268	7389.88939474841	4201.32474661419	3563.39387672353	5555.48874872496	9003.09678733342	10632.3826177489	9084.15396103437
B9J08_05267	433.466735947326	438.911010244016	409.349260532047	330.808876341846	403.263710265976	409.995192567496	458.787466935438
B9J08_05266	120.340903211896	106.560737631399	83.0687829949969	80.5143296916661	189.12755403947	243.845537270464	296.671754237403
B9J08_05265	28.139415178901	35.7686392049453	28.2605138024216	14.0024921202898	73.462768924422	57.3754205342268	98.080006182311
B9J08_05264	516.687559561523	684.075224794578	517.253040504929	383.318221792932	370.43991989549	560.605671469841	432.038374340262
B9J08_05263	805.864953846825	944.143039013867	770.74128552059	869.904822973002	684.610484870146	834.334240268548	687.370621839667
B9J08_05262	868.729604778412	727.295663833887	477.859597022766	1169.2080920442	1014.4114262117	1186.95401230182	777.344842387076
B9J08_05261	1697.94428611411	2527.65050381613	1586.01428976015	7246.28967224995	2819.71989658845	4660.5575971448	6178.2298109221
B9J08_05260	3135.44930408308	2520.19870398177	2712.15294582634	8454.00461762494	4448.40511401926	6317.2728650706	9149.81082467708
B9J08_05259	1849.41815931117	1966.52997628855	1344.51535363036	2865.25995011429	2933.82164406681	3073.17096236452	1543.34158488529
B9J08_05258	572.966389919325	669.916805109287	736.48611727523	834.898592672277	865.922850726166	742.29450316156	916.764355307386
B9J08_05257	7.78324249629177	7.45179983436359	11.9893088858758	22.7540496954709	9.37822582013898	11.9532126112973	28.3702497221561
B9J08_05256	2488.24275496835	2939.73503465644	2194.04352611528	3126.05636585469	1908.46895439828	2335.65774424748	825.168977632997
B9J08_05255	4729.21788293913	3079.08369155904	2103.26733026508	18817.5990981544	11089.7520323143	10755.5007076453	2531.43685377981
B9J08_05254	6736.69573602115	8397.43323334433	10449.5390732469	9330.91068665809	6109.91412182055	4428.66527248563	12264.0536656063
B9J08_05253	6045.78328673494	4108.92242866809	3490.60164420214	12294.1880816144	15536.5941086969	22076.3883718049	8326.26300417106
B9J08_05252	68.2530495828663	82.7149781614359	98.4836087054087	64.7615260563401	43.7650538273153	23.9064252225945	63.2251279522335
B9J08_05251	213.739813167397	459.030869796797	543.800795895083	262.546727255433	95.3452958380797	125.508732418621	418.25853876093
B9J08_05250	165.244225305887	159.468516455381	169.56308281453	148.776478778079	426.709274816324	707.630186588798	317.746796888148
B9J08_05249	238.885673540032	309.994873109526	269.759449932206	206.536758774274	789.334006528364	1172.61015716826	791.935256529899
B9J08_05248	331.087161573027	291.365373523617	248.349969778857	379.81759876286	31.2607527337966	360.987020861177	274.786133023169
B9J08_05247	13.7703521088239	8.94215980123631	18.8403425349477	71.762772116485	78.1518818344915	45.4222079229296	6.48462850792139
